id,model,tone_score,tone_score_std,model_confidence_mean,chunks_scored
542,distilbert-base-uncased-finetuned-sst-2-english,0.03100764751434326,0.9656625390052795,0.9656625390052795,2
543,distilbert-base-uncased-finetuned-sst-2-english,0.002285003662109375,0.9961982369422913,0.9961982369422913,2
544,distilbert-base-uncased-finetuned-sst-2-english,0.8136734962463379,0.1622287929636922,0.8136734962463379,3
545,distilbert-base-uncased-finetuned-sst-2-english,0.9787174165248871,0.019183188676834106,0.9787174165248871,2
546,distilbert-base-uncased-finetuned-sst-2-english,-0.9977236688137054,0.0015475451946258545,0.9977236688137054,2
547,distilbert-base-uncased-finetuned-sst-2-english,0.5489211678504944,0.0,0.5489211678504944,1
548,distilbert-base-uncased-finetuned-sst-2-english,-0.001606971025466919,0.9950774013996124,0.9950774013996124,2
549,distilbert-base-uncased-finetuned-sst-2-english,0.9984338581562042,0.0007697641849517822,0.9984338581562042,2
550,distilbert-base-uncased-finetuned-sst-2-english,-0.0025391578674316406,0.9722817540168762,0.9722817540168762,2
551,distilbert-base-uncased-finetuned-sst-2-english,0.9956876635551453,0.0,0.9956876635551453,1
552,distilbert-base-uncased-finetuned-sst-2-english,-0.9377144575119019,0.0,0.9377144575119019,1
553,distilbert-base-uncased-finetuned-sst-2-english,0.9981238842010498,0.0014397501945495605,0.9981238842010498,2
554,distilbert-base-uncased-finetuned-sst-2-english,0.9900851249694824,0.0006783604621887207,0.9900851249694824,2
555,distilbert-base-uncased-finetuned-sst-2-english,0.20566487312316895,0.7801283001899719,0.7801283001899719,2
556,distilbert-base-uncased-finetuned-sst-2-english,0.0956873893737793,0.8334934115409851,0.8334934115409851,2
557,distilbert-base-uncased-finetuned-sst-2-english,0.3234730362892151,0.9283332183583026,0.983065108458201,3
558,distilbert-base-uncased-finetuned-sst-2-english,0.9895398020744324,0.0,0.9895398020744324,1
559,distilbert-base-uncased-finetuned-sst-2-english,-0.8695417940616608,0.11798426508903503,0.8695417940616608,2
560,distilbert-base-uncased-finetuned-sst-2-english,0.9962827265262604,9.91523265838623e-05,0.9962827265262604,2
561,distilbert-base-uncased-finetuned-sst-2-english,-0.003261059522628784,0.9874987900257111,0.9874987900257111,2
562,distilbert-base-uncased-finetuned-sst-2-english,0.004809707403182983,0.9914397895336151,0.9914397895336151,2
563,distilbert-base-uncased-finetuned-sst-2-english,-0.9980877041816711,0.0,0.9980877041816711,1
564,distilbert-base-uncased-finetuned-sst-2-english,-0.9994655251502991,0.0,0.9994655251502991,1
565,distilbert-base-uncased-finetuned-sst-2-english,-0.03526341915130615,0.9610415697097778,0.9610415697097778,2
566,distilbert-base-uncased-finetuned-sst-2-english,-0.9951834082603455,0.0023946762084960938,0.9951834082603455,2
567,distilbert-base-uncased-finetuned-sst-2-english,-0.9946873386700948,0.0037948435444829683,0.9946873386700948,6
568,distilbert-base-uncased-finetuned-sst-2-english,0.9937612414360046,0.0,0.9937612414360046,1
569,distilbert-base-uncased-finetuned-sst-2-english,-0.8534826636314392,0.0,0.8534826636314392,1
570,distilbert-base-uncased-finetuned-sst-2-english,0.816106379032135,0.0,0.816106379032135,1
571,distilbert-base-uncased-finetuned-sst-2-english,0.9597476124763489,0.0,0.9597476124763489,1
572,distilbert-base-uncased-finetuned-sst-2-english,0.5449498891830444,0.0,0.5449498891830444,1
573,distilbert-base-uncased-finetuned-sst-2-english,0.7975742220878601,0.0,0.7975742220878601,1
574,distilbert-base-uncased-finetuned-sst-2-english,-0.9310564398765564,0.1409833376511781,0.9310564398765564,6
575,distilbert-base-uncased-finetuned-sst-2-english,-0.9546467661857605,0.05853486829129907,0.9546467661857605,6
576,distilbert-base-uncased-finetuned-sst-2-english,-0.9873631298542023,0.008560551022007081,0.9873631298542023,6
577,distilbert-base-uncased-finetuned-sst-2-english,-0.9573377867539724,0.05845240726967518,0.9573377867539724,6
578,distilbert-base-uncased-finetuned-sst-2-english,-0.9914061824480692,0.0034553689569603373,0.9914061824480692,6
579,distilbert-base-uncased-finetuned-sst-2-english,-0.9934824605782827,0.002989396715197879,0.9934824605782827,6
580,distilbert-base-uncased-finetuned-sst-2-english,-0.9969193836053213,0.0023352954176603146,0.9969193836053213,6
581,distilbert-base-uncased-finetuned-sst-2-english,-0.9805403550465902,0.031826979241472035,0.9805403550465902,6
582,distilbert-base-uncased-finetuned-sst-2-english,-0.6593004862467448,0.7401327373622877,0.9911775986353556,6
583,distilbert-base-uncased-finetuned-sst-2-english,-0.6394884288311005,0.7148720917557604,0.9584103723367056,6
584,distilbert-base-uncased-finetuned-sst-2-english,-0.39778992533683777,0.756545259263682,0.8399610618750254,6
585,distilbert-base-uncased-finetuned-sst-2-english,-0.3749488592147827,0.859025280850841,0.9340336720148722,6
586,distilbert-base-uncased-finetuned-sst-2-english,-0.9877346654733022,0.015108416507598435,0.9877346654733022,6
587,distilbert-base-uncased-finetuned-sst-2-english,-0.9825484255949656,0.018757145533380263,0.9825484255949656,6
588,distilbert-base-uncased-finetuned-sst-2-english,-0.5960598587989807,0.7756217511014698,0.9780772089958191,5
589,distilbert-base-uncased-finetuned-sst-2-english,0.19635600845019022,0.8544550129128263,0.8608172039190928,6
590,distilbert-base-uncased-finetuned-sst-2-english,-0.6958323617776235,0.6388792400013582,0.9399618009726206,6
591,distilbert-base-uncased-finetuned-sst-2-english,-0.008297160267829895,0.8345683572792116,0.8288330882787704,4
592,distilbert-base-uncased-finetuned-sst-2-english,-0.9924334585666656,0.002591839172342077,0.9924334585666656,6
593,distilbert-base-uncased-finetuned-sst-2-english,-0.9868077039718628,0.009924823471680208,0.9868077039718628,6
594,distilbert-base-uncased-finetuned-sst-2-english,-0.34106965859731037,0.7968236163376932,0.8564112186431885,6
595,distilbert-base-uncased-finetuned-sst-2-english,-0.6648907760779063,0.5597196257313748,0.8488587439060211,6
596,distilbert-base-uncased-finetuned-sst-2-english,-0.9968118766943613,0.002019333564693107,0.9968118766943613,6
597,distilbert-base-uncased-finetuned-sst-2-english,-0.9806290070215861,0.012384136521253251,0.9806290070215861,6
598,distilbert-base-uncased-finetuned-sst-2-english,-0.988774041334788,0.011079791592804878,0.988774041334788,6
599,distilbert-base-uncased-finetuned-sst-2-english,-0.9799820780754089,0.023367132368586823,0.9799820780754089,6
600,distilbert-base-uncased-finetuned-sst-2-english,-0.946588416894277,0.051600780191283314,0.946588416894277,6
601,distilbert-base-uncased-finetuned-sst-2-english,-0.8463504016399384,0.13822068400637488,0.8463504016399384,6
602,distilbert-base-uncased-finetuned-sst-2-english,-0.992148776849111,0.011257708411104954,0.992148776849111,6
603,distilbert-base-uncased-finetuned-sst-2-english,-0.8964870969454447,0.16306841685944948,0.8964870969454447,6
604,distilbert-base-uncased-finetuned-sst-2-english,-0.9041973948478699,0.09513803366758034,0.9041973948478699,5
605,distilbert-base-uncased-finetuned-sst-2-english,-0.6422964533170065,0.5930944241793457,0.8546968499819437,6
606,distilbert-base-uncased-finetuned-sst-2-english,-0.9915149410565695,0.009416625907244996,0.9915149410565695,6
607,distilbert-base-uncased-finetuned-sst-2-english,-0.9884014228979746,0.015552436545172212,0.9884014228979746,6
608,distilbert-base-uncased-finetuned-sst-2-english,-0.9839445054531097,0.015613765738029932,0.9839445054531097,4
609,distilbert-base-uncased-finetuned-sst-2-english,-0.9047177731990814,0.15422307516287098,0.9047177731990814,4
610,distilbert-base-uncased-finetuned-sst-2-english,-0.6672882636388143,0.7212996322329894,0.9824792544047037,6
611,distilbert-base-uncased-finetuned-sst-2-english,-0.9660852551460266,0.04458904482842026,0.9660852551460266,6
612,distilbert-base-uncased-finetuned-sst-2-english,-0.6196388105551401,0.7140494520245939,0.9411064485708872,6
613,distilbert-base-uncased-finetuned-sst-2-english,-0.9914334813753763,0.006099509840983101,0.9914334813753763,6
614,distilbert-base-uncased-finetuned-sst-2-english,-0.9906609058380127,0.0030974367111940185,0.9906609058380127,6
615,distilbert-base-uncased-finetuned-sst-2-english,-0.6681088407834371,0.5878468038550856,0.8805665175120035,6
616,distilbert-base-uncased-finetuned-sst-2-english,-0.9887306094169617,0.013775268508296756,0.9887306094169617,6
617,distilbert-base-uncased-finetuned-sst-2-english,-0.3694482048352559,0.8794156053511095,0.9522677063941956,3
618,distilbert-base-uncased-finetuned-sst-2-english,-0.4138065278530121,0.7861466174257618,0.8784880936145782,6
619,distilbert-base-uncased-finetuned-sst-2-english,-0.980539987484614,0.01922066559247151,0.980539987484614,6
620,distilbert-base-uncased-finetuned-sst-2-english,-0.9791712860266367,0.016225689662047325,0.9791712860266367,6
621,distilbert-base-uncased-finetuned-sst-2-english,-0.619836171468099,0.5872686596879063,0.838363766670227,6
622,distilbert-base-uncased-finetuned-sst-2-english,-0.6297269066174825,0.7220031171250304,0.9553288022677103,6
623,distilbert-base-uncased-finetuned-sst-2-english,-0.9567809502283732,0.05983650391404631,0.9567809502283732,6
624,distilbert-base-uncased-finetuned-sst-2-english,-0.9908962349096934,0.008108314552730174,0.9908962349096934,6
625,distilbert-base-uncased-finetuned-sst-2-english,-0.9829758207003275,0.010871141442692873,0.9829758207003275,6
626,distilbert-base-uncased-finetuned-sst-2-english,-0.9986921846866608,0.0009440909813480686,0.9986921846866608,6
627,distilbert-base-uncased-finetuned-sst-2-english,-0.7084915439287821,0.6030864958247306,0.9216225544611613,6
628,distilbert-base-uncased-finetuned-sst-2-english,-0.0692173441251119,0.931514644560846,0.9234204888343811,6
629,distilbert-base-uncased-finetuned-sst-2-english,-0.9911666413148245,0.0030120631758084456,0.9911666413148245,6
630,distilbert-base-uncased-finetuned-sst-2-english,-0.6592216193675995,0.7342696380435716,0.9867277046044668,6
631,distilbert-base-uncased-finetuned-sst-2-english,-0.6785653531551361,0.6514920152912914,0.9366070131460825,6
632,distilbert-base-uncased-finetuned-sst-2-english,-0.9917424917221069,0.006036869495018578,0.9917424917221069,6
633,distilbert-base-uncased-finetuned-sst-2-english,-0.9243291914463043,0.08251520956444879,0.9243291914463043,6
634,distilbert-base-uncased-finetuned-sst-2-english,-0.9798449575901031,0.016514722377322162,0.9798449575901031,6
635,distilbert-base-uncased-finetuned-sst-2-english,-0.04510432481765747,0.8944492936134338,0.8944492936134338,2
636,distilbert-base-uncased-finetuned-sst-2-english,-0.9960850576559702,0.0018969777006817082,0.9960850576559702,6
637,distilbert-base-uncased-finetuned-sst-2-english,-0.6514300306638082,0.7287974367079524,0.9772112766901652,6
638,distilbert-base-uncased-finetuned-sst-2-english,-0.9232147336006165,0.12329991882080671,0.9232147336006165,6
639,distilbert-base-uncased-finetuned-sst-2-english,-0.9970700740814209,0.0016065979789175065,0.9970700740814209,6
640,distilbert-base-uncased-finetuned-sst-2-english,-0.9878847499688467,0.013227913220571135,0.9878847499688467,6
641,distilbert-base-uncased-finetuned-sst-2-english,0.9938898086547852,0.0,0.9938898086547852,1
642,distilbert-base-uncased-finetuned-sst-2-english,0.9277676343917847,0.0,0.9277676343917847,1
643,distilbert-base-uncased-finetuned-sst-2-english,0.5346217751502991,0.0,0.5346217751502991,1
724,distilbert-base-uncased-finetuned-sst-2-english,0.9429548978805542,0.0,0.9429548978805542,1
725,distilbert-base-uncased-finetuned-sst-2-english,0.8562466502189636,0.0,0.8562466502189636,1
726,distilbert-base-uncased-finetuned-sst-2-english,-0.9824216961860657,0.0,0.9824216961860657,1
727,distilbert-base-uncased-finetuned-sst-2-english,0.9676923751831055,0.0,0.9676923751831055,1
728,distilbert-base-uncased-finetuned-sst-2-english,-0.9870600402355194,0.016423006503045227,0.9870600402355194,6
729,distilbert-base-uncased-finetuned-sst-2-english,-0.9736127356688181,0.02374131674196901,0.9736127356688181,6
730,distilbert-base-uncased-finetuned-sst-2-english,-0.9964645802974701,0.0016116660305599826,0.9964645802974701,6
731,distilbert-base-uncased-finetuned-sst-2-english,-0.2002169132232666,0.9592785093096083,0.979825234413147,5
732,distilbert-base-uncased-finetuned-sst-2-english,-0.6602369546890259,0.7125610280362041,0.9707931478818258,6
733,distilbert-base-uncased-finetuned-sst-2-english,-0.9741498132546743,0.024578884038393922,0.9741498132546743,6
734,distilbert-base-uncased-finetuned-sst-2-english,-0.9960833489894867,0.004339621106296462,0.9960833489894867,6
735,distilbert-base-uncased-finetuned-sst-2-english,-0.9652838309605917,0.04532755674715223,0.9652838309605917,6
736,distilbert-base-uncased-finetuned-sst-2-english,-0.7136449019114176,0.6284147922162918,0.944153348604838,6
737,distilbert-base-uncased-finetuned-sst-2-english,-0.4358793993790944,0.7626104416826854,0.8625673353672028,6
738,distilbert-base-uncased-finetuned-sst-2-english,-0.9526663621266683,0.07664066719083601,0.9526663621266683,6
739,distilbert-base-uncased-finetuned-sst-2-english,-0.9955365657806396,0.0,0.9955365657806396,1
740,distilbert-base-uncased-finetuned-sst-2-english,-0.9822057485580444,0.03367127268815285,0.9822057485580444,6
741,distilbert-base-uncased-finetuned-sst-2-english,-0.990919440984726,0.007095018752345834,0.990919440984726,6
742,distilbert-base-uncased-finetuned-sst-2-english,-0.53374844789505,0.6614996556800332,0.8247682253519694,6
743,distilbert-base-uncased-finetuned-sst-2-english,-0.9927488267421722,0.007615034312857817,0.9927488267421722,4
749,distilbert-base-uncased-finetuned-sst-2-english,0.9903610944747925,0.0,0.9903610944747925,1
750,distilbert-base-uncased-finetuned-sst-2-english,0.0037911832332611084,0.9891024529933929,0.9891024529933929,2
752,distilbert-base-uncased-finetuned-sst-2-english,-0.8036975860595703,0.0,0.8036975860595703,1
753,distilbert-base-uncased-finetuned-sst-2-english,0.9682207107543945,0.0,0.9682207107543945,1
754,distilbert-base-uncased-finetuned-sst-2-english,-0.9945001006126404,0.001467883586883545,0.9945001006126404,2
755,distilbert-base-uncased-finetuned-sst-2-english,0.9961285591125488,0.0,0.9961285591125488,1
756,distilbert-base-uncased-finetuned-sst-2-english,0.9961285591125488,0.0,0.9961285591125488,1
757,distilbert-base-uncased-finetuned-sst-2-english,0.9961285591125488,0.0,0.9961285591125488,1
758,distilbert-base-uncased-finetuned-sst-2-english,-0.9696933627128601,0.0,0.9696933627128601,1
759,distilbert-base-uncased-finetuned-sst-2-english,0.9956743121147156,0.0,0.9956743121147156,1
760,distilbert-base-uncased-finetuned-sst-2-english,-0.9977990388870239,0.0005928874015808105,0.9977990388870239,2
761,distilbert-base-uncased-finetuned-sst-2-english,0.5965494513511658,0.0,0.5965494513511658,1
762,distilbert-base-uncased-finetuned-sst-2-english,-0.5196579694747925,0.0,0.5196579694747925,1
764,distilbert-base-uncased-finetuned-sst-2-english,0.9961285591125488,0.0,0.9961285591125488,1
766,distilbert-base-uncased-finetuned-sst-2-english,-0.7566034197807312,0.0,0.7566034197807312,1
767,distilbert-base-uncased-finetuned-sst-2-english,-0.9937974065542221,0.005109958591884031,0.9937974065542221,4
768,distilbert-base-uncased-finetuned-sst-2-english,-0.9957721829414368,0.0,0.9957721829414368,1
769,distilbert-base-uncased-finetuned-sst-2-english,0.002161771059036255,0.9911361038684845,0.9911361038684845,2
770,distilbert-base-uncased-finetuned-sst-2-english,-0.9980204105377197,0.0,0.9980204105377197,1
773,distilbert-base-uncased-finetuned-sst-2-english,0.9961285591125488,0.0,0.9961285591125488,1
775,distilbert-base-uncased-finetuned-sst-2-english,-0.9686183929443359,0.0,0.9686183929443359,1
776,distilbert-base-uncased-finetuned-sst-2-english,-0.8724218904972076,0.11726012825965881,0.8724218904972076,2
777,distilbert-base-uncased-finetuned-sst-2-english,-0.9911466836929321,0.009739060564747461,0.9911466836929321,4
778,distilbert-base-uncased-finetuned-sst-2-english,-0.016159474849700928,0.9795050621032715,0.9795050621032715,2
779,distilbert-base-uncased-finetuned-sst-2-english,-0.06994816660881042,0.9264186918735504,0.9264186918735504,2
783,distilbert-base-uncased-finetuned-sst-2-english,0.9961285591125488,0.0,0.9961285591125488,1
798,distilbert-base-uncased-finetuned-sst-2-english,0.9961285591125488,0.0,0.9961285591125488,1
1,ProsusAI/finbert,0.0,0.0,0.8423766791820526,2
2,ProsusAI/finbert,0.046780288219451904,0.8180781602859497,0.8180781602859497,2
3,ProsusAI/finbert,-0.38374383449554444,0.32912539356140724,0.6605995893478394,5
4,ProsusAI/finbert,-0.7381051778793335,0.10798520583106816,0.7381051778793335,6
5,ProsusAI/finbert,-0.3861907323201497,0.27714805215510524,0.6260501344998678,3
6,ProsusAI/finbert,-0.1737825572490692,0.301000218624635,0.5912266373634338,4
7,ProsusAI/finbert,-0.32518959045410156,0.32518959045410156,0.5574185997247696,2
8,ProsusAI/finbert,-0.7687580585479736,0.0,0.7687580585479736,1
9,ProsusAI/finbert,-0.8583291172981262,0.029402732849121094,0.8583291172981262,2
10,ProsusAI/finbert,0.0,0.0,0.7140732407569885,2
11,ProsusAI/finbert,-0.8329001069068909,0.033223229259032774,0.8329001069068909,3
12,ProsusAI/finbert,0.0,0.0,0.5106258392333984,2
13,ProsusAI/finbert,0.0,0.0,0.6706779599189758,1
14,ProsusAI/finbert,0.18636939922968546,0.26356613200194706,0.6479315161705017,3
15,ProsusAI/finbert,0.0,0.0,0.756623387336731,2
16,ProsusAI/finbert,0.0,0.0,0.7733589808146158,3
17,ProsusAI/finbert,-0.6445082128047943,0.11484125256538391,0.6445082128047943,2
18,ProsusAI/finbert,-0.5604447523752848,0.39651319452516814,0.8315001527468363,3
19,ProsusAI/finbert,0.0,0.0,0.800393283367157,2
20,ProsusAI/finbert,0.0,0.0,0.625698188940684,3
21,ProsusAI/finbert,-0.37492648760477704,0.26971287693550006,0.549630880355835,3
22,ProsusAI/finbert,0.0,0.0,0.7998599886894227,5
23,ProsusAI/finbert,-0.7633181214332581,0.0,0.7633181214332581,1
24,ProsusAI/finbert,0.0830811858177185,0.18577517913971003,0.7400636573632559,6
25,ProsusAI/finbert,0.0,0.0,0.8575106263160706,1
26,ProsusAI/finbert,-0.4198783238728841,0.3072193655961518,0.6892464359601339,3
27,ProsusAI/finbert,-0.29414308071136475,0.41598113402021597,0.6775567730267843,3
28,ProsusAI/finbert,-0.5867289702097574,0.41554316629369953,0.8887950976689657,3
29,ProsusAI/finbert,-0.5048430760701498,0.36236880590301096,0.7382822235425314,3
30,ProsusAI/finbert,0.0,0.0,0.7790044744809469,6
31,ProsusAI/finbert,-0.9324012398719788,0.04369097948074341,0.9324012398719788,2
32,ProsusAI/finbert,-0.2913194497426351,0.41198791680910185,0.7615001996358236,3
33,ProsusAI/finbert,-0.8160123427708944,0.02062247857613658,0.8160123427708944,3
34,ProsusAI/finbert,-0.8091547787189484,0.10617473721504211,0.8091547787189484,2
35,ProsusAI/finbert,-0.30114099383354187,0.30114099383354187,0.6925220787525177,2
36,ProsusAI/finbert,-0.6933752497037252,0.03687812302859537,0.6933752497037252,3
37,ProsusAI/finbert,-0.37236693501472473,0.37236693501472473,0.6188044548034668,2
38,ProsusAI/finbert,-0.041286587715148926,0.586224205239818,0.7008370161056519,3
39,ProsusAI/finbert,-0.6754480004310608,0.11882877349853516,0.6754480004310608,2
40,ProsusAI/finbert,-0.42909640073776245,0.32230620903399293,0.6457184553146362,3
41,ProsusAI/finbert,0.0,0.0,0.644588053226471,2
42,ProsusAI/finbert,0.0,0.0,0.7413138449192047,4
43,ProsusAI/finbert,-0.6032868921756744,0.364207445157114,0.7601640522480011,4
44,ProsusAI/finbert,-0.193843275308609,0.33574640154007246,0.8516103029251099,4
45,ProsusAI/finbert,-0.29216911395390827,0.4131895234601474,0.8669605056444804,3
46,ProsusAI/finbert,-0.39753292004267377,0.28311406858592536,0.574013352394104,3
47,ProsusAI/finbert,0.0,0.0,0.8299970924854279,2
48,ProsusAI/finbert,-0.2969178080558777,0.380070380336379,0.7584145426750183,5
49,ProsusAI/finbert,-0.18268070618311563,0.2583495322680567,0.5299851099650065,3
50,ProsusAI/finbert,-0.338129460811615,0.338129460811615,0.5771923363208771,2
51,ProsusAI/finbert,-0.3701515197753906,0.3701515197753906,0.5974656492471695,2
52,ProsusAI/finbert,0.0,0.0,0.6070421785116196,2
53,ProsusAI/finbert,0.0,0.0,0.8503844340642294,3
54,ProsusAI/finbert,-0.42109736800193787,0.42109736800193787,0.812238335609436,2
55,ProsusAI/finbert,0.0,0.0,0.7570229172706604,3
56,ProsusAI/finbert,0.071632981300354,0.5825266242027283,0.5825266242027283,2
57,ProsusAI/finbert,-0.7617051005363464,0.17563951015472412,0.7617051005363464,2
58,ProsusAI/finbert,0.0,0.0,0.7368575930595398,3
59,ProsusAI/finbert,-0.9347771406173706,0.0034029483795166016,0.9347771406173706,2
60,ProsusAI/finbert,0.0,0.0,0.6558985710144043,4
61,ProsusAI/finbert,0.0,0.0,0.722061296304067,3
62,ProsusAI/finbert,-0.25626814365386963,0.25626814365386963,0.7210654616355896,2
63,ProsusAI/finbert,-0.42033708095550537,0.29772110066594726,0.6752334038416544,3
64,ProsusAI/finbert,0.0,0.0,0.66065913438797,2
65,ProsusAI/finbert,-0.3431137800216675,0.3444023044726138,0.6979086697101593,6
66,ProsusAI/finbert,-0.6804219186306,0.3409108781490662,0.8157875637213389,6
67,ProsusAI/finbert,0.0,0.0,0.6164498925209045,2
68,ProsusAI/finbert,-0.876067191362381,0.051170796155929565,0.876067191362381,2
69,ProsusAI/finbert,-0.8500558733940125,0.08264938556462276,0.8500558733940125,4
70,ProsusAI/finbert,-0.9379556179046631,0.0,0.9379556179046631,1
71,ProsusAI/finbert,-0.6121663451194763,0.10532376165942668,0.6121663451194763,3
72,ProsusAI/finbert,-0.4053684175014496,0.4053684175014496,0.667055606842041,2
73,ProsusAI/finbert,-0.13602854311466217,0.23560834795416846,0.6687244474887848,4
74,ProsusAI/finbert,-0.2131857474644979,0.3014901753689386,0.8126505414644877,3
75,ProsusAI/finbert,0.0,0.0,0.8393399318059286,6
76,ProsusAI/finbert,0.0,0.0,0.5223539918661118,2
77,ProsusAI/finbert,-0.7650265693664551,0.008043766021728516,0.7650265693664551,2
78,ProsusAI/finbert,-0.11751261949539185,0.23502523899078367,0.6806261301040649,5
79,ProsusAI/finbert,0.0,0.0,0.7673532962799072,1
80,ProsusAI/finbert,-0.4510028560956319,0.31894340402174426,0.6258112986882528,3
81,ProsusAI/finbert,0.0,0.0,0.7784231901168823,1
82,ProsusAI/finbert,0.0,0.0,0.787629246711731,2
83,ProsusAI/finbert,-0.31709718704223633,0.44844314250548867,0.8755935033162435,3
84,ProsusAI/finbert,0.0,0.0,0.760969877243042,1
85,ProsusAI/finbert,-0.24388112127780914,0.24388112127780914,0.6618127077817917,2
86,ProsusAI/finbert,-0.7745173573493958,0.1146039366722107,0.7745173573493958,2
87,ProsusAI/finbert,-0.8908047080039978,0.06152522563934326,0.8908047080039978,2
88,ProsusAI/finbert,0.0,0.0,0.7767172853151957,3
89,ProsusAI/finbert,-0.396709680557251,0.396709680557251,0.8592077195644379,2
90,ProsusAI/finbert,-0.587687224149704,0.08288529515266418,0.587687224149704,2
91,ProsusAI/finbert,0.0,0.0,0.6322138756513596,2
92,ProsusAI/finbert,-0.3275410532951355,0.3275410532951355,0.655718594789505,2
93,ProsusAI/finbert,0.0,0.0,0.8414568901062012,2
94,ProsusAI/finbert,-0.20344112316767374,0.2877091955281395,0.7623943090438843,3
95,ProsusAI/finbert,-0.6989607512950897,0.19693318009376526,0.6989607512950897,2
96,ProsusAI/finbert,-0.2946170171101888,0.4166513813031352,0.7782140970230103,3
97,ProsusAI/finbert,0.0,0.0,0.5523447543382645,2
98,ProsusAI/finbert,-0.09023407101631165,0.6494679152965546,0.6494679152965546,2
99,ProsusAI/finbert,-0.5353111028671265,0.3793040872973862,0.8223876953125,3
100,ProsusAI/finbert,-0.3072909911473592,0.4345750872756661,0.8105393052101135,3
101,ProsusAI/finbert,0.0,0.0,0.8392924666404724,2
103,ProsusAI/finbert,0.0,0.0,0.8161566853523254,3
106,ProsusAI/finbert,-0.416098952293396,0.41841176041519307,0.7757778912782669,4
109,ProsusAI/finbert,-0.20339100062847137,0.3522835468907859,0.750935010612011,4
112,ProsusAI/finbert,0.0,0.0,0.7912140885988871,3
115,ProsusAI/finbert,0.0,0.0,0.7323522369066874,3
118,ProsusAI/finbert,0.0,0.0,0.8726496696472168,5
123,ProsusAI/finbert,0.0,0.0,0.7878715892632803,6
126,ProsusAI/finbert,-0.12653205394744874,0.25306410789489747,0.8371342658996582,5
129,ProsusAI/finbert,0.0,0.0,0.7826520800590515,4
132,ProsusAI/finbert,0.0,0.0,0.7960297465324402,3
137,ProsusAI/finbert,-0.1427391767501831,0.24723150636187136,0.7034831196069717,4
140,ProsusAI/finbert,0.0,0.0,0.7207452853520712,3
143,ProsusAI/finbert,-0.43006713688373566,0.43010052905986074,0.8311555683612823,4
146,ProsusAI/finbert,0.0,0.0,0.8706191331148148,4
149,ProsusAI/finbert,-0.17756223678588867,0.3075468156187347,0.7405821681022644,4
152,ProsusAI/finbert,0.0,0.0,0.705247163772583,3
157,ProsusAI/finbert,-0.5339911778767904,0.37816410864183314,0.8301330208778381,3
160,ProsusAI/finbert,-0.21997734308242797,0.26950422148266967,0.6676708340644837,5
163,ProsusAI/finbert,0.0,0.0,0.8791007697582245,2
168,ProsusAI/finbert,-0.10778062343597412,0.21556124687194825,0.7045291185379028,5
171,ProsusAI/finbert,-0.22951738039652506,0.326944677538022,0.724481334288915,6
174,ProsusAI/finbert,0.0,0.0,0.8204410274823507,3
177,ProsusAI/finbert,0.0,0.0,0.7731160620848337,3
180,ProsusAI/finbert,-0.20450091361999512,0.2892079655590859,0.7324959437052408,3
183,ProsusAI/finbert,-0.21351408958435059,0.36981725129190807,0.837813675403595,4
